 INFO  Accepting connections at http://localhost:8000
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/videoModalCommentController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/videoModalController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/torrentStatusController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/shareNostrController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/moderationActionController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/moderationDecorator.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 6 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 5 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 5 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 6 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 6 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/trustBootstrap.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/app/bindCoordinator.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/app/feedCoordinator.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/app/playbackCoordinator.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/app/authSessionCoordinator.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/app/modalCoordinator.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/app/moderationCoordinator.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/app/routerCoordinator.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 0 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/app/uiCoordinator.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/utils/storage.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/state/profileSettingsStore.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/nip46Queue.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/videoEventUtils.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/videoPublisher.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/relayBatchFetcher.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/syncMetadataStore.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/dmSignalEvents.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/countDiagnostics.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/maxListenerDiagnostics.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/publishHelpers.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/nip04WorkerClient.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/dmDecryptDiagnostics.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/signerHelpers.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/adapters/nip07Adapter.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/adapters/nsecAdapter.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/adapters/nip46Adapter.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/eventsMap.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/managers/PersistenceManager.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/managers/ConnectionManager.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/managers/SignerManager.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/videoPayloadBuilder.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/utils/mime.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/videoEventBuffer.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/utils/pointerNormalization.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/commentTargetNormalizer.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/utils/safeDecode.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/dom/cardObserver.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/gridHealthLogic.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/designSystem/metrics.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/overlay/overlayRoot.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /vendor/floating-ui.dom.bundle.min.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/feedEngine/utils.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/payments/platformFee.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/payments/zapMessages.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/viewEventBindings.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/payments/zapReceiptValidator.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/hashtagStripHelper.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/feedEngine/engine.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/feedEngine/exploreScoring.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/feedEngine/kidsScoring.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/feedEngine/kidsAudienceFilterStage.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/feedEngine/sorters.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/feedEngine/sources.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/feedEngine/watchHistoryFeed.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/utils/qrcode.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/tagPreferenceMenu.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/utils/mediaLoader.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/historyView.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/watchHistoryController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/watchHistoryTelemetry.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/playbackService.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/playbackStrategyService.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/discussionCountService.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/commentThreadService.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/exploreDataService.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 9 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 7 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 8 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/nwcSettingsService.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/relayHealthService.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileIdentityController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/videoListViewController.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModalController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/moreMenuController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/videoSettingsMenuController.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/appChromeController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/notificationController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/ModalManager.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostr/managers/EventsCacheStore.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/utils/cryptoUtils.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/designSystem/dynamicStyles.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/tagPillList.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nostrWatchHistoryFacade.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/nwcSettings.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/VideoModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/RevertModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/ShareNostrModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/EmbedVideoModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/EmbedPlayerModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/initUploadModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 9 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 12 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 11 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 12 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/initEditModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/initDeleteModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/EventDetailsModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/zapController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModalContract.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/index.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/attachmentService.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/utils/linkPreviewSettings.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/subscriptionHistoryController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/DMSettingsModalController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileWalletController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileStorageController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileDirectMessageController.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileRelayController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileHashtagController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileAdminController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileModerationController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/UploadModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/nip71FormManager.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/revertModalRenderers.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/ambientBackground.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/video-modal/commentsController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/video-modal/reactionsController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/video-modal/similarContentController.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/video-modal/moderationController.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/video-modal/utils/commentAvatar.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/SimilarContentCard.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/VideoModalSimilarHelpers.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/services/linkPreviewService.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/AppShell.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/Avatar.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/ContactRow.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/ConversationList.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/MessageThread.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/MessageBubble.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 4 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/Composer.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/NotificationCenter.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/DayDivider.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/ZapReceiptList.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/zapHelpers.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/EditModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/components/DeleteModal.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileDirectMessageHelper.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileDirectMessageRenderer.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileDirectMessageActions.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/profileModal/ProfileAdminRenderer.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/DMPrivacySettings.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/DMRelaySettings.js
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/ui/dm/ZapInterface.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:57 PM ::1 GET /js/payments/zapRequests.js
 HTTP  2/16/2026 6:45:57 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/login-modal.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/application-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/content-appeals-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/general-feedback-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/feature-request-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/bug-fix-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/search-filter-modal.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/video-modal.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/upload-modal.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/edit-video-modal.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/profile-modal.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/login-modal
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/application-form
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/content-appeals-form
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/general-feedback-form
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/feature-request-form
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/bug-fix-form
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 4 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 3 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 4 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/search-filter-modal
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/video-modal
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/upload-modal
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/edit-video-modal
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/profile-modal
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 4 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 4 ms
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 200 in 6 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/iframe_forms/iframe-application-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/iframe_forms/iframe-content-appeals-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/iframe_forms/iframe-request-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/iframe_forms/iframe-feedback-form.html
 HTTP  2/16/2026 6:45:59 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/iframe_forms/iframe-content-appeals-form
 HTTP  2/16/2026 6:45:59 PM ::1 GET /components/iframe_forms/iframe-bug-fix-form.html
